axis,index,median_resid
row,290,-0.07595810925948498
row,291,0.09090624823395776
row,292,0.17309431836768585
row,293,0.050407739300476706
row,294,0.13101587783718616
row,295,0.15734056089322568
row,296,0.00569636746193769
row,297,0.13736850462132288
row,298,0.07048411001623212
row,299,0.16472496905705514
row,300,0.26562188177571766
row,301,0.018911880975259976
row,302,0.13033531219394634
row,303,-0.11940099772575641
row,304,-0.2714227025233571
row,305,-0.10124779837530307
row,306,0.12361066356514705
row,307,-0.14739487833203135
row,308,0.06377938500101665
row,309,0.26587787834926946
row,310,0.0986689669094778
row,311,0.2117871184784499
row,312,0.0066968727597824795
row,313,0.11378455218847972
row,314,0.06596965704742352
row,315,0.15128077732682366
row,316,-0.004105056293447262
row,317,0.15850927342896926
row,318,0.04555040059736459
row,319,-0.17183694555480944
row,320,0.07049984675812926
row,321,0.26229497508171384
row,322,0.12173501900166617
row,323,0.2123335680035936
row,324,0.15813876307106423
row,325,0.027916603084724212
row,326,0.1599995926758062
row,327,0.15837877281196544
row,328,-0.06890660923401626
row,329,0.07531968811162182
row,330,0.10389043637588058
row,331,-0.0006117868249493341
row,332,0.09560126922654089
row,333,0.012456063904127568
row,334,-0.03469091146583514
row,335,0.0691585640306065
row,336,-0.2541444727886555
row,337,0.07435977640107172
row,338,0.23394031589228526
row,339,0.45346157957238153
row,340,-0.021675053348068296
row,341,0.0373076710736191
row,342,-0.09493689594116272
row,343,0.0818652755056073
row,344,0.0816720516749303
row,345,-0.02215265691464019
row,346,0.12076718864588365
row,347,0.30656277661371867
row,348,0.0894381548342631
row,349,0.1867409430427278
row,350,0.03340315885744616
row,351,0.4033081946000605
row,352,-0.1767780766965168
row,353,0.08121081053288126
row,354,0.049279765201654335
row,355,0.18153696038077705
row,356,0.006841584767811604
row,357,0.13241017713704162
row,358,-0.09222132304787811
row,359,0.18637828373689436
row,360,-0.012313346777079293
row,361,-0.04235113113141997
row,362,0.17394097444800138
row,363,0.1406105909399411
row,364,0.14172489133006128
row,365,0.1340890930367955
row,366,-0.08070355950083385
row,367,0.019400066496826796
row,368,0.07323042989119877
row,369,0.11002388991909573
row,370,0.23701780866925937
row,371,0.17968266517705
row,372,0.07551911674738765
row,373,0.19450885746059754
row,374,0.08607909591395835
row,375,0.2397465601361244
row,376,-0.07625214732971575
row,377,-0.000711043516349541
row,378,-0.0634833723668109
row,379,0.16847883358414428
row,380,0.08347457743586695
row,381,0.05376569624518668
row,382,0.11996481287913863
row,383,0.1162785237635493
row,384,0.1206403416313977
row,385,-0.023297729774879095
row,386,0.16041311640561995
row,387,0.22934492707192744
row,388,0.1573386267812058
row,389,-0.10166377469581311
row,390,0.23410259265369682
row,391,0.08966238843110563
row,392,0.011531061431236722
row,393,0.023313672831802634
row,394,-0.2499976876407004
row,395,-0.0688003360079481
row,396,0.14170073785102266
row,397,0.12268123933148445
row,398,0.07812480625200813
row,399,0.29114238024090966
row,400,-0.08377365792422875
row,401,0.20289607393050968
row,402,0.028431754428863698
row,403,0.2068029533290323
row,404,0.21120989926265477
row,405,0.04915924985412845
row,406,0.057366665026304275
row,407,0.12637223416707588
row,408,0.007490166821686461
row,409,0.13183602293512298
row,410,0.10855926799335114
row,411,0.055283698481744636
row,412,0.17812123274802216
row,413,0.03181284048756261
row,414,0.16814322599464226
row,415,0.0390946900596858
row,416,-0.01111647482268907
row,417,-0.0448728313960256
row,418,-0.19729937237385542
row,419,0.012996601534328356
row,420,0.022538622365175343
row,421,0.1325538202362564
row,422,0.13311529926679988
row,423,0.047696906367694414
row,424,0.09178340363923976
row,425,-0.08800000069794223
row,426,0.0830269270274151
row,427,-0.12140871514383011
row,428,0.09390234732051983
row,429,-0.035718758250051774
row,430,0.1610613321498513
row,431,-0.016505439861020044
row,432,0.2646968735161943
row,433,0.08827803282615587
row,434,0.34674994854047947
row,435,0.07564649215128405
row,436,0.030986314745666377
row,437,0.21215498961597534
row,438,0.06210544625974146
row,439,0.042708256334564876
row,440,-0.09767173568119558
row,441,0.01711342126952653
row,442,0.048152220024275216
row,443,0.05456266943447918
row,444,0.13318741196880968
row,445,0.09544702758894719
row,446,0.07810971429608493
row,447,-0.12097969444113854
row,448,-0.14727360077228369
row,449,0.1337864180337638
row,450,-0.07123846702611392
row,451,0.042341422468815004
row,452,0.14889821413598137
row,453,0.26507573092552317
row,454,0.10518021346339435
row,455,0.12552627234468172
row,456,0.027712988280054418
row,457,-0.15230664589861576
row,458,0.07488215520073727
row,459,0.03723812101366253
row,460,0.18605603995263964
row,461,0.13044220748209323
row,462,0.0518700485160446
row,463,-0.0623156307346564
row,464,0.004891927684345543
row,465,0.09447852015177194
row,466,0.14262022601033486
row,467,0.016400772442339395
row,468,0.02007181686254844
row,469,0.13603468439893174
row,470,-0.04604383139903945
row,471,0.02691167181674059
row,472,0.09701967406617396
row,473,0.21139082962749
row,474,-0.03356064774053946
row,475,0.024769952917373494
row,476,0.0303790529133261
row,477,0.15492531387266695
row,478,0.01902473903324431
row,479,0.024777403296261102
row,480,0.12731283937940097
row,481,0.1463960455240061
row,482,0.01595571590844802
row,483,0.14239098381907578
row,484,0.19205678734823284
row,485,0.13474997284022638
row,486,0.004193716107803169
row,487,0.06192127669146785
row,488,0.024263877874678652
row,489,0.03412002209396814
row,490,0.08290379645953294
row,491,0.3418459273821064
row,492,0.09433403793371564
row,493,-0.04642857382433618
row,494,0.19366054882770545
row,495,-0.02882365882622029
row,496,0.0035640622524204524
row,497,-0.1770940136945498
row,498,0.023731763254232874
row,499,0.12579968796027519
row,500,-0.03868865613518313
row,501,0.039859021494565994
row,502,0.14549494090896964
row,503,-0.0040292491766553695
row,504,0.061819649390361775
row,505,0.006185795657927429
row,506,0.03775129956963408
row,507,0.00721560314784675
row,508,-0.09157723500347714
row,509,-0.017248920208256635
row,510,0.13783800216110276
row,511,0.17530507641142945
row,512,0.15140598054220433
row,513,0.004230177933772783
row,514,0.020065296034303515
row,515,0.0935966437526421
row,516,0.03481033841339087
row,517,-0.11279935867436874
row,518,0.17988403583826384
row,519,0.061683989508904524
row,520,0.10078233822678095
row,521,-0.06802295774701461
row,522,0.12651262374525274
row,523,-0.1730069545263504
row,524,0.13642286606885623
row,525,0.11565173967096598
row,526,-0.05784909644202951
row,527,-0.05026939312076806
row,528,0.024325975707450986
row,529,-0.17780718411494423
row,530,0.1582681607136287
row,531,0.01267769307973765
row,532,0.14831258200827957
row,533,0.17587463698390549
row,534,0.33290150049439493
row,535,0.14120328501874102
row,536,0.2247654703957198
row,537,-0.015678581388349322
row,538,0.012956903520576546
row,539,0.15630997546591718
row,540,-0.08229760472364678
row,541,0.15063926449879705
row,542,0.13897292702313901
row,543,0.030576399033332535
row,544,0.026460912931238312
row,545,0.03176132810793941
row,546,0.03274803501095347
row,547,0.1382101020195634
row,548,0.14481702267094532
row,549,-0.1241317991311055
row,550,-0.06416043453015252
row,551,-0.04043608777434038
row,552,0.12517061068678803
row,553,-0.0964809001568474
row,554,0.23885191869001776
row,555,-0.01986967144747176
row,556,0.009155164487941292
row,557,0.030753771571724098
row,558,0.028912589797221777
row,559,0.0095981970888106
row,560,0.06457686470243784
row,561,0.09205178647252055
row,562,0.0496444474633142
row,563,-0.01882036173155921
row,564,0.07581782113440205
row,565,0.11376946268923849
row,566,0.13841582433914024
row,567,0.2829532152948957
row,568,0.18445615186478914
row,569,0.004820667380083243
row,570,-0.11592249962949897
row,571,0.036990725695115856
row,572,0.05563435284159102
row,573,-0.056803409969269136
row,574,-0.07355029398448876
row,575,0.03297543474750242
row,576,-0.0459168848704099
row,577,0.1141640155554926
row,578,-0.04973916152358537
row,579,0.011364583560997232
row,580,0.038028364303987594
row,581,0.272580838695597
row,582,0.06616733264631103
row,583,-0.049392578103855556
row,584,0.20892343666132174
row,585,0.12087796094958314
row,586,0.028881701777195623
