,raw_2um,raw_2um,raw_2um,raw_2um,destriped_2um,destriped_2um,destriped_2um,destriped_2um
,obs_sd,null_sd,ratio,lag1,obs_sd,null_sd,ratio,lag1
row,0.2468130967364234,0.011374631983121476,21.69855667441927,-0.4936295344740569,0.03177464013160526,0.006501718035209993,4.887114445678819,-0.043611310311969735
col,0.1923716466984313,0.012220204972070324,15.742096563691277,-0.5393052501651217,0.03427962378323633,0.006840468344499477,5.011297773317099,-0.01655725342140833
